decay_rank,cluster_id,violation_count,total_decayed_impact,avg_decayed_impact,last_active_date,first_violation_date,total_raw_impact,days_since_last_violation,trend_slope,trend_direction,decay_score_norm,hotspot_impact_score,orig_score_norm,hotspot_score_decay_blended,freshness
2055,7487,16,20.91000189271016,1.306875118294385,2024-03-29,2024-02-14,26.480000000000004,10,0.9286,increasing,0.0013411102242856581,23.97890909090909,0.010030850699559881,0.003948,active_this_month
2056,11462,21,19.92071882001584,0.9486056580959923,2024-04-04,2023-11-12,28.775,4,0.6071,increasing,0.001277660318814075,24.29821678321678,0.010164423406167028,0.003944,active_this_week
2057,8720,9,21.763921396245493,2.4182134884717215,2024-03-06,2023-11-10,34.56,32,0.0,insufficient_data,0.001395878281351565,23.632551724137933,0.009885962580521499,0.003943,active_this_quarter
2058,4404,22,16.813459629263402,0.7642481649665183,2024-03-19,2023-11-25,30.320000000000004,20,0.0714,stable,0.0010783692287603495,25.402526315789476,0.01062637786812114,0.003943,active_this_month
2059,8189,24,20.204657985885316,0.8418607494118882,2024-04-06,2024-01-02,29.5,2,0.9643,increasing,0.001295871398869283,24.173684210526314,0.010112328974383068,0.003941,active_this_week
2060,11077,21,20.1054532006241,0.9574025333630525,2024-03-29,2023-11-18,31.0,9,-0.0714,stable,0.0012895086757813306,24.190909090909088,0.010119534481638728,0.003939,active_this_month
2061,6382,14,20.150428533982595,1.4393163238558997,2024-03-11,2023-11-21,32.88,27,0.1071,stable,0.0012923932704225563,24.17394594594595,0.0101124384634723,0.003938,active_this_month
2062,3035,17,24.673691178423255,1.4513935987307798,2024-04-07,2023-12-31,28.96,0,1.0,increasing,0.0015825029418953076,22.544367346938778,0.009430753589157645,0.003937,active_this_week
2063,6879,30,17.225259133909308,0.5741753044636436,2024-03-08,2023-12-05,26.8,31,0.2143,stable,0.0011047809205846782,25.19290322580645,0.010538688394391189,0.003935,active_this_quarter
2064,687,22,18.739015537799503,0.851773433536341,2024-03-31,2023-11-25,27.975,8,0.5714,increasing,0.0012018691083692421,24.64720472440945,0.01031041194637871,0.003934,active_this_month
2065,3824,8,7.827128176692046,0.9783910220865057,2023-12-05,2023-12-05,19.200000000000003,125,0.0,insufficient_data,0.0005020105535339832,28.520000000000003,0.011930478607965813,0.003931,dormant
2066,8370,13,24.95047624051973,1.9192674031169024,2024-04-08,2023-12-16,30.800000000000004,0,0.7857,increasing,0.0016002551773380282,22.39371681415929,0.009367733499445011,0.00393,active_this_week
2067,11151,30,14.877842108803918,0.4959280702934639,2024-03-23,2023-11-16,29.8,16,-1.2857,decreasing,0.0009542240249332915,25.97055118110236,0.01086399387458706,0.003927,active_this_month
2068,8202,18,18.829222327725475,1.0460679070958596,2024-03-12,2023-12-26,30.800000000000004,27,0.3571,stable,0.0012076547246924949,24.55894736842105,0.0102734921533347,0.003927,active_this_month
2069,7444,23,16.52338908166911,0.7184082209421352,2024-03-11,2023-11-15,30.800000000000004,28,-0.6071,decreasing,0.0010597648986823847,25.383846153846157,0.010618563587880674,0.003927,active_this_month
2070,11270,21,20.058376379127466,0.9551607799584507,2024-03-08,2023-11-17,29.2,31,0.75,increasing,0.0012864892974493744,24.109285714285715,0.010085389813030206,0.003926,active_this_quarter
2071,7451,17,22.274356718212037,1.3102562775418845,2024-04-03,2023-11-10,29.860000000000003,5,0.5357,increasing,0.0014286162042192107,23.30393103448276,0.009748494063408384,0.003925,active_this_week
2072,2680,19,19.367066202331497,1.0193192738069208,2024-03-01,2023-12-12,31.360000000000003,37,0.1786,stable,0.0012421505570221428,24.316000000000003,0.01017186247655318,0.003921,active_this_quarter
2073,3088,20,21.053280580415716,1.0526640290207858,2024-04-07,2023-11-21,29.28,0,0.6429,increasing,0.0013502997267060832,23.65495652173913,0.00989533494933275,0.003914,active_this_week
2074,7198,18,17.304655780565927,0.9613697655869959,2024-04-08,2023-11-10,31.92,0,-0.1429,stable,0.001109873203940344,24.952,0.010437913822789725,0.003908,active_this_week
2075,5611,14,17.41131355753949,1.2436652541099635,2024-01-19,2023-12-26,33.60000000000001,80,-0.25,stable,0.0011167139414942078,24.910000000000004,0.010420344394264671,0.003908,active_this_quarter
2076,3061,23,17.09972157133796,0.7434661552755635,2024-03-31,2023-11-13,29.2,8,0.0357,stable,0.0010967292853165326,24.99661870503597,0.010456578707289962,0.003905,active_this_month
2077,8145,20,20.24646226472242,1.012323113236121,2024-03-19,2023-11-12,30.240000000000006,19,0.4643,stable,0.0012985526107627586,23.847125,0.009975722814655915,0.003902,active_this_month
2078,2913,23,16.369389934062234,0.7117126058287928,2024-04-01,2023-11-20,30.55,6,-0.1071,stable,0.0010498878153398499,25.216363636363635,0.010548502346925783,0.003899,active_this_week
2079,4814,18,19.389921733926233,1.0772178741070129,2024-04-06,2023-12-20,29.6,2,0.5357,increasing,0.00124361644819042,24.065555555555555,0.010067096624977852,0.003891,active_this_week
2080,2399,25,17.583057412250298,0.7033222964900119,2024-04-04,2023-11-13,28.640000000000004,4,0.3571,stable,0.0011277291217267448,24.701605633802817,0.010333168919933109,0.003889,active_this_week
2081,3668,26,15.468153310113273,0.5949289734658951,2024-03-04,2024-02-24,20.480000000000004,34,1.2143,increasing,0.000992084967827913,25.454666666666668,0.010648189205454666,0.003889,active_this_quarter
2082,12781,27,21.621691819341958,0.8008034007163688,2024-04-05,2023-12-13,25.3,3,2.2143,increasing,0.0013867560660232319,23.24578947368421,0.009724172301580165,0.003888,active_this_week
2083,2994,19,20.427007374650163,1.075105651297377,2024-04-05,2023-11-30,28.96,2,0.3214,stable,0.00131013227938791,23.661433070866146,0.009898044217594087,0.003887,active_this_week
2084,8038,15,16.484877955777268,1.0989918637184846,2024-01-31,2023-11-15,33.6,68,-0.3571,stable,0.0010572949005949954,25.07883116883117,0.010490969802683256,0.003887,active_this_quarter
2085,1979,18,18.77432998529403,1.0430183325163351,2024-04-05,2023-11-30,31.240000000000002,3,0.0357,stable,0.0012041340802636934,24.196380952380952,0.010121823469234655,0.003879,active_this_week
2086,6987,19,13.955209385398236,0.734484704494644,2024-02-16,2023-11-21,32.120000000000005,52,-0.8214,decreasing,0.0008950488902313067,25.91855172413793,0.010842241475956626,0.003879,active_this_quarter
2087,9005,28,16.368850473843406,0.5846018026372645,2024-03-23,2023-11-29,28.1,15,-0.0714,stable,0.001049853215839631,25.03391304347826,0.010472179664757842,0.003877,active_this_month
2088,11675,17,20.887682563420285,1.228687209612958,2024-03-26,2023-12-06,29.2,12,0.6071,increasing,0.0013396787236639254,23.39162162162162,0.009785176765862106,0.003873,active_this_month
2089,8821,13,22.633924072356514,1.7410710824889626,2024-03-23,2023-11-12,30.960000000000004,16,0.6071,increasing,0.0014516778690357318,22.742030534351144,0.009513439999711838,0.00387,active_this_month
2090,5608,18,20.367545670724187,1.1315303150402327,2024-04-02,2023-11-19,30.240000000000002,6,0.6071,increasing,0.0013063185686337099,23.5395223880597,0.009847046574070076,0.003869,active_this_week
2091,1556,12,17.250449697943342,1.4375374748286118,2024-03-07,2024-02-27,22.2,32,0.7857,increasing,0.001106396574335209,24.653333333333336,0.010312975664389335,0.003868,active_this_quarter
2092,11624,34,14.766060331422839,0.4342958921006717,2024-03-31,2023-11-21,25.849999999999998,8,0.1429,stable,0.0009470546480339593,25.51,0.010671336230336882,0.003864,active_this_month
2093,3163,17,19.723736304208863,1.1602197826005214,2024-04-06,2023-11-20,31.200000000000003,2,0.2857,stable,0.0012650264000172362,23.73642335766424,0.009929414133879145,0.003864,active_this_week
2094,5926,19,19.94787136410993,1.0498879665321015,2024-04-04,2023-11-23,29.600000000000005,4,0.8571,increasing,0.0012794018085894845,23.64636363636364,0.009891740375870163,0.003863,active_this_week
2095,5116,39,15.420123882645411,0.39538779186270284,2024-04-03,2023-11-30,21.200000000000003,4,1.7857,increasing,0.0009890044919592716,25.252258064516127,0.01056351769430371,0.003861,active_this_week
2096,4401,20,16.73230822313468,0.836615411156734,2024-03-14,2024-02-27,21.28,25,1.2857,increasing,0.001073164399940495,24.768,0.010360942993060913,0.003859,active_this_month
2097,6115,20,16.289777361156627,0.8144888680578314,2024-02-22,2023-12-06,30.3,45,-0.1429,stable,0.0010447816830662503,24.91076923076923,0.01042066617866989,0.003858,active_this_quarter
2098,3561,21,19.24607103339723,0.9164795730189157,2024-04-08,2023-11-11,28.320000000000004,0,0.3571,stable,0.0012343902584349155,23.85273825503356,0.00997807094996794,0.003857,active_this_week
2099,6479,16,20.52160876146896,1.28260054759181,2024-04-03,2023-11-30,29.68,4,0.4286,stable,0.0013161997531138938,23.368,0.009775295375559084,0.003854,active_this_week
2100,5199,15,23.30987958045058,1.5539919720300388,2024-04-07,2023-12-09,29.52,1,0.7857,increasing,0.0014950318030869383,22.34435294117647,0.009347083617585688,0.003851,active_this_week
2101,1714,27,15.568883009589618,0.5766252966514673,2024-03-29,2023-11-13,26.7,10,-0.1071,stable,0.0009985454947350886,25.086176470588235,0.010494042487307441,0.003847,active_this_month
2102,8342,30,17.51555334708943,0.5838517782363143,2024-03-24,2023-12-05,25.849999999999998,15,1.1429,increasing,0.0011233995959604346,24.386146788990825,0.010201206262158808,0.003847,active_this_month
2103,1642,26,17.82211342465393,0.6854659009482281,2024-03-22,2023-11-09,27.120000000000005,16,0.6786,increasing,0.0011430615193064526,24.227223880597016,0.01013472567453931,0.003841,active_this_month
2104,6505,38,11.099187365746362,0.29208387804595687,2024-03-05,2023-11-18,26.400000000000002,34,-2.0,decreasing,0.0007118714638975751,26.601682242990652,0.011128008447962972,0.003837,active_this_quarter
2105,11850,21,16.371240930949565,0.7795829014737888,2024-04-07,2023-11-18,30.1,1,-0.3214,stable,0.0010500065332081437,24.70285714285714,0.010333692450858785,0.003835,active_this_week
2106,10383,20,14.61538329983638,0.730769164991819,2024-03-01,2023-11-26,30.45,38,-0.6786,decreasing,0.0009373906361097871,25.30125,0.010584011987370091,0.003831,active_this_quarter
2107,100,21,17.57765749340416,0.8370313092097219,2024-04-07,2023-11-14,29.4,1,-0.1071,stable,0.0011273827857286888,24.23482758620689,0.010137906454592602,0.003831,active_this_week
2108,5690,38,11.492012534772652,0.3024213824940172,2024-03-03,2023-11-19,26.000000000000004,36,-1.3214,decreasing,0.0007370661938283057,26.398076923076925,0.011042836326164278,0.003829,active_this_quarter
2109,9165,16,21.840349129389455,1.365021820586841,2024-03-31,2023-11-29,29.520000000000003,8,0.5714,increasing,0.0014007801467298784,22.68760975609756,0.009490674714621262,0.003828,active_this_month
2110,325,12,8.776973001784084,0.7314144168153404,2024-01-19,2024-01-19,15.524999999999999,79,-0.0,stable,0.0005629309978721473,27.315,0.011426403337187453,0.003822,active_this_quarter
2111,9730,14,20.40132708458753,1.4572376488991092,2024-03-28,2023-11-25,31.520000000000003,11,0.25,stable,0.001308485215951841,23.14370731707317,0.009681469321716804,0.00382,active_this_month
2112,2705,11,18.223766379690797,1.6567060345173452,2024-03-03,2023-11-11,33.72,36,0.0357,stable,0.0011688224392422026,23.911203539823006,0.010002528131927585,0.003819,active_this_quarter
2113,5463,21,15.878256411164525,0.7561074481506916,2024-02-22,2023-12-09,30.15,45,-0.25,stable,0.0010183878569741272,24.74,0.010349230040710875,0.003818,active_this_quarter
2114,2592,25,14.280048470732455,0.5712019388292982,2024-02-16,2023-11-28,28.0,51,-0.3214,stable,0.0009158831790479519,25.3,0.010583489087711607,0.003816,active_this_quarter
2115,4263,26,19.556518699470978,0.7521737961334991,2024-04-07,2023-11-18,25.5,1,1.2143,increasing,0.0012543015210552347,23.40714285714285,0.009791669604864744,0.003816,active_this_week
2116,3520,17,17.690202878745495,1.0406001693379703,2024-02-29,2023-12-13,29.45,39,0.1786,stable,0.0011346011383501706,24.062857142857144,0.010065967825715094,0.003814,active_this_quarter
2117,6231,20,16.964900176623072,0.8482450088311536,2024-03-28,2023-12-19,30.400000000000002,11,0.0357,stable,0.0010880822104940467,24.300606060606064,0.010165422888031732,0.003811,active_this_month
2118,5944,11,22.809404877049854,2.0735822615499866,2024-03-02,2023-12-24,31.680000000000003,37,0.5714,increasing,0.001462932727000243,22.19917647058824,0.009286353436073317,0.00381,active_this_quarter
2119,1500,15,20.42364937384524,1.3615766249230161,2024-03-22,2023-11-22,30.480000000000004,16,0.3571,stable,0.0013099169064178,23.02973553719008,0.00963379267789468,0.003807,active_this_month
2120,501,19,22.12854294476728,1.1646601549877516,2024-03-17,2023-12-26,28.5,22,1.0,increasing,0.0014192641083460578,22.405555555555555,0.009372685878511398,0.003805,active_this_month
2121,6006,17,15.70730651348307,0.9239592066754747,2024-02-05,2023-11-11,32.00000000000001,62,-0.4643,stable,0.00100742359896987,24.68529411764706,0.010326345490951351,0.003803,active_this_quarter
2122,9204,7,11.428616285951849,1.6326594694216927,2024-02-23,2024-02-23,15.75,44,0.0,insufficient_data,0.0007330001321459021,26.2,0.010959976841819924,0.003801,active_this_quarter
2123,8404,12,21.718300762524485,1.8098583968770405,2024-03-19,2023-12-31,30.240000000000002,20,0.4643,stable,0.001392952298913325,22.49015384615385,0.009408075012321125,0.003797,active_this_month
2124,846,15,21.616257866236218,1.4410838577490812,2024-03-23,2024-02-20,28.875,16,0.7143,increasing,0.0013864075471610247,22.526612903225807,0.009423326555114379,0.003797,active_this_month
2125,6065,21,16.43288581159242,0.7825183719805915,2024-03-18,2023-11-14,28.880000000000003,21,-0.0714,stable,0.0010539602669346732,24.378,0.010197798299613973,0.003797,active_this_month
2126,4468,13,20.9118350884839,1.6086026991141462,2024-04-03,2023-11-27,30.960000000000004,5,0.25,stable,0.0013412278004393044,22.77088188976378,0.009525509090825486,0.003797,active_this_week
2127,3624,27,13.007858194816942,0.4817725257339608,2024-01-22,2023-11-13,29.6,77,-0.9286,decreasing,0.000834288380777661,25.58142857142857,0.010701216210821669,0.003794,active_this_quarter
2128,4574,15,20.214009003353684,1.347600600223579,2024-04-05,2023-11-16,30.080000000000005,3,0.5,stable,0.0012964711475062583,22.97657142857143,0.009611553082502451,0.003791,active_this_week
2129,9486,11,7.1546561091107925,0.6504232826464357,2023-12-13,2023-12-13,16.5,116,-0.3929,stable,0.0004588800378120239,27.65,0.011566540445661104,0.003791,dormant
2130,9296,11,7.114007573212518,0.6467279612011381,2023-12-12,2023-12-12,16.5,117,-0.3929,stable,0.0004562729521037044,27.65,0.011566540445661104,0.003789,dormant
2131,10745,24,13.892967996625174,0.5788736665260489,2024-03-09,2023-12-08,29.05,29,-0.6786,decreasing,0.0008910568981078438,25.22347826086957,0.010551478534705297,0.003789,active_this_month
2132,5405,23,15.201125857505389,0.6609185155437125,2024-03-04,2023-12-10,28.080000000000005,35,-0.1429,stable,0.0009749585587202104,24.74085714285714,0.010349588600476693,0.003787,active_this_quarter
2133,11892,22,17.069649868242333,0.7758931758291969,2024-03-12,2023-12-20,27.0,26,0.25,stable,0.0010948005686817776,24.049397590361444,0.010060337429392417,0.003784,active_this_month
2134,9545,14,21.40328898840702,1.5288063563147871,2024-04-04,2023-11-20,30.720000000000006,4,0.5357,increasing,0.001372748306909547,22.483470588235296,0.009405279273694589,0.003783,active_this_week
2135,1593,22,17.235207979815883,0.7834185445370856,2024-04-08,2023-11-10,28.125,0,0.0714,stable,0.001105419012299524,23.975,0.010029215449718805,0.003783,active_this_week
2136,2865,19,19.166561524763996,1.0087663960402102,2024-03-20,2023-11-15,28.9,18,0.4643,stable,0.0012292907364213315,23.28047619047619,0.009738682439471725,0.003782,active_this_month
2137,10408,10,7.869631307158477,0.7869631307158478,2023-12-28,2023-12-28,16.35,101,-0.3571,stable,0.0005047365878559864,27.31,0.011424311738553516,0.003781,dormant
2138,4682,27,15.292172357497693,0.566376753981396,2024-04-06,2023-11-14,26.55,1,0.2143,stable,0.0009807980317461632,24.659166666666668,0.010315415862795592,0.003781,active_this_week
2139,6616,24,16.19813044869414,0.6749221020289226,2024-04-01,2023-11-15,27.400000000000002,7,-0.0,stable,0.0010389037012296966,24.30131386861314,0.01016571897808387,0.003777,active_this_week
2140,8385,25,17.706904888082615,0.7082761955233046,2024-04-02,2023-11-16,27.0,5,0.7143,increasing,0.0011356723594625863,23.763868613138687,0.009940895025650816,0.003777,active_this_week
2141,176,20,15.981010362044508,0.7990505181022254,2024-03-13,2023-11-19,30.5,26,-0.1071,stable,0.0010249782138195245,24.35263157894737,0.01018718618865022,0.003774,active_this_month
2142,5367,13,22.1456861988712,1.7035143229900922,2024-03-29,2024-02-05,29.040000000000003,10,0.6071,increasing,0.0014203636296887274,22.116307692307693,0.009251687791383823,0.00377,active_this_month
2143,7712,10,15.058070997252724,1.5058070997252724,2024-01-13,2023-11-19,36.0,85,-0.5,stable,0.0009657834119792868,24.645454545454545,0.010309679811996465,0.003769,active_this_quarter
2144,1044,24,15.193296373930131,0.6330540155804222,2024-04-07,2023-11-22,27.65,1,-0.3214,stable,0.0009744563970978667,24.575294117647054,0.010280330321004776,0.003766,active_this_week
2145,9702,25,12.811497550035787,0.5124599020014314,2024-03-07,2023-11-10,29.6,31,-0.8571,decreasing,0.0008216943470843814,25.408305084745763,0.0106287952411721,0.003764,active_this_quarter
